"customer_id","hshold_lifestage_last","income_1_avg","income_2_avg","networth_1_avg","networth_2_avg","trip_seq_nb","bkng_dt","arvl_dt","nght_cnt","tot_amt","gst_cnt_sum","new_lifestage_id","min_arvl_dt","max_arvl_dt","customer_lifetime","diff_btwn_dates_in_days","churn_probabilities","ecdf_probabilities","churn_flag"
82,"SENIORS",20000,25000,62500,125000,1,"2012-06-30","2012-06-30",3,952.197001,2,1,"2012-06-30","2017-07-25",1851,1908,0.845794392523365,0.154205607476636,1
82,"SENIORS",20000,25000,62500,125000,2,"2015-05-25","2015-06-08",3,141.3798238,2,1,"2012-06-30","2017-07-25",1851,1908,0.845794392523365,0.154205607476636,1
83,"YOUNG ADULTS",15000,10000,6250,6250,3,"2015-10-31","2016-01-01",5,197.7218549,2,3,"2013-05-19","2018-12-25",2046,2426.04166666667,0.726343457943925,0.273656542056075,0
83,"YOUNG ADULTS",15000,10000,6250,6250,6,"2017-04-10","2018-12-25",7,956.1636934,2,3,"2013-05-19","2018-12-25",2046,2426.04166666667,0.726343457943925,0.273656542056075,0
83,"YOUNG ADULTS",15000,10000,6250,6250,4,"2016-01-02","2016-07-10",4,284.4544962,3,3,"2013-05-19","2018-12-25",2046,2426.04166666667,0.726343457943925,0.273656542056075,0
83,"YOUNG ADULTS",15000,10000,6250,6250,5,"2016-10-23","2017-04-07",5,62.02001842,2,3,"2013-05-19","2018-12-25",2046,2426.04166666667,0.726343457943925,0.273656542056075,0
83,"YOUNG ADULTS",15000,10000,6250,6250,2,"2012-02-29","2013-05-19",4,77.58094488,3,3,"2013-05-19","2018-12-25",2046,2426.04166666667,0.726343457943925,0.273656542056075,0
84,"SENIORS",187500,31250,125000,5e+05,3,"2012-09-03","2012-12-19",3,738.2189744,4,1,"2012-03-28","2012-12-19",266,229.041666666667,0.997663551401869,0.00233644859813084,1
84,"SENIORS",187500,31250,125000,5e+05,2,"2012-02-29","2012-03-28",3,503.5301049,3,1,"2012-03-28","2012-12-19",266,229.041666666667,0.997663551401869,0.00233644859813084,1
85,"TWEEN",37500,31250,62500,5e+05,2,"2012-02-29","2012-03-30",2,504.2139753,3,7,"2012-03-30","2016-04-26",1488,1453,0.905373831775701,0.0946261682242991,1
85,"TWEEN",37500,31250,62500,5e+05,3,"2016-03-06","2016-04-26",7,807.3885112,4,7,"2012-03-30","2016-04-26",1488,1453,0.905373831775701,0.0946261682242991,1
86,"SENIORS",37500,31250,62500,5e+05,10,"2017-12-05","2018-05-21",3,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,3,"2012-02-29","2012-04-18",1,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,8,"2016-01-18","2016-04-13",3,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,6,"2014-01-09","2014-04-26",5,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,12,"2019-06-06","2020-01-11",5,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,7,"2015-03-12","2015-04-22",3,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,11,"2018-08-27","2019-05-25",5,0,6,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,9,"2016-12-01","2017-02-26",4,0,2,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,5,"2014-01-06","2014-02-06",2,0,3,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
86,"SENIORS",37500,31250,62500,5e+05,4,"2013-01-25","2013-05-18",5,0,7,1,"2012-04-18","2020-01-11",2824,2808.04166666667,0.152745327102804,0.847254672897196,0
87,"CORE",22500,25000,125000,62500,14,"2017-07-24","2017-08-02",4,92.26434178,4,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,9,"2012-06-06","2012-06-27",4,59.97602083,4,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,8,"2012-02-29","2012-03-31",4,214.1472183,4,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,11,"2013-03-10","2013-04-03",3,58.25653371,5,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,13,"2015-05-18","2015-05-31",3,129.3696501,4,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,10,"2012-10-29","2012-11-20",5,55.97142389,5,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
87,"CORE",22500,25000,125000,62500,12,"2013-07-22","2013-07-28",4,301.4458123,5,6,"2012-03-31","2017-08-02",1950,1916,0.84375,0.15625,1
88,"ADULTS",17500,5000,25000,62500,2,"2014-10-14","2015-04-03",6,808.4773621,4,5,"2012-09-14","2016-12-30",1568,1701.04166666667,0.876460280373832,0.123539719626168,1
88,"ADULTS",17500,5000,25000,62500,1,"2012-02-29","2012-09-14",7,604.3085437,4,5,"2012-09-14","2016-12-30",1568,1701.04166666667,0.876460280373832,0.123539719626168,1
88,"ADULTS",17500,5000,25000,62500,3,"2016-04-17","2016-12-30",7,5897.963499,4,5,"2012-09-14","2016-12-30",1568,1701.04166666667,0.876460280373832,0.123539719626168,1
89,"SENIORS",37500,31250,62500,5e+05,6,"2015-11-30","2016-02-01",3,461.3243031,1,1,"2012-02-27","2017-01-16",1785,1718.04166666667,0.873539719626168,0.126460280373832,1
89,"SENIORS",37500,31250,62500,5e+05,7,"2016-08-27","2017-01-16",4,324.9139099,1,1,"2012-02-27","2017-01-16",1785,1718.04166666667,0.873539719626168,0.126460280373832,1
89,"SENIORS",37500,31250,62500,5e+05,4,"2012-11-18","2012-12-03",3,13.34213627,1,1,"2012-02-27","2017-01-16",1785,1718.04166666667,0.873539719626168,0.126460280373832,1
89,"SENIORS",37500,31250,62500,5e+05,3,"2011-12-31","2012-02-27",2,300.3989437,3,1,"2012-02-27","2017-01-16",1785,1718.04166666667,0.873539719626168,0.126460280373832,1
89,"SENIORS",37500,31250,62500,5e+05,5,"2014-08-27","2015-01-18",5,1052.265065,1,1,"2012-02-27","2017-01-16",1785,1718.04166666667,0.873539719626168,0.126460280373832,1
90,"CORE",20000,12500,25000,25000,2,"2013-10-06","2014-01-15",3,128.9217588,4,6,"2012-09-29","2014-01-15",473,621.041666666667,0.980140186915888,0.0198598130841121,1
90,"CORE",20000,12500,25000,25000,1,"2012-02-29","2012-09-29",6,0,3,6,"2012-09-29","2014-01-15",473,621.041666666667,0.980140186915888,0.0198598130841121,1
91,"TEEN",17500,7500,25000,250000,15,"2016-03-27","2016-07-23",5,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,13,"2015-06-24","2015-07-04",4,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,14,"2015-01-08","2015-12-05",5,0,7,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,23,"2019-01-24","2019-09-28",5,0,7,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,18,"2017-08-03","2017-10-15",3,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,22,"2018-08-18","2019-03-15",7,0,4,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,8,"2012-10-28","2012-12-02",4,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,19,"2017-08-14","2017-11-26",4,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,12,"2014-08-24","2014-09-30",5,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,17,"2017-03-06","2017-07-25",7,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,20,"2017-08-25","2018-03-14",6,0,4,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,16,"2017-02-26","2017-05-04",7,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,6,"2012-02-29","2012-03-26",5,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,21,"2018-06-13","2018-07-24",6,0,2,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,11,"2014-06-27","2014-07-25",8,10.54224499,7,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,7,"2012-07-15","2012-07-22",5,0,3,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,10,"2013-05-21","2013-07-05",6,0,6,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
91,"TEEN",17500,7500,25000,250000,9,"2013-03-20","2013-04-19",5,0,6,2,"2012-03-26","2019-09-28",2742,2703,0.28446261682243,0.71553738317757,0
92,"SENIORS",37500,31250,62500,125000,5,"2013-04-06","2013-10-13",3,0,4,1,"2013-03-22","2014-03-06",349,671.041666666667,0.978095794392523,0.0219042056074766,1
92,"SENIORS",37500,31250,62500,125000,4,"2012-09-30","2013-03-22",8,0,2,1,"2013-03-22","2014-03-06",349,671.041666666667,0.978095794392523,0.0219042056074766,1
92,"SENIORS",37500,31250,62500,125000,6,"2013-11-18","2014-03-06",9,310.3894549,14,1,"2013-03-22","2014-03-06",349,671.041666666667,0.978095794392523,0.0219042056074766,1
93,"ADULTS",15000,25000,12500,25000,8,"2013-07-29","2013-08-15",2,218.9560184,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,7,"2013-07-09","2013-07-10",3,308.0232293,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,11,"2014-06-13","2014-06-29",5,149.4585523,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,18,"2019-01-13","2019-06-23",8,1298.128406,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,10,"2013-12-26","2013-12-28",1,37.06048677,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,6,"2013-06-26","2013-07-05",1,1.713978414,4,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,15,"2018-05-25","2018-07-01",6,369.434981,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,5,"2012-06-30","2012-07-04",2,6.143306358,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,17,"2019-02-16","2019-03-19",1,238.6081425,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,12,"2015-03-25","2015-03-26",2,609.9770323,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,14,"2017-07-19","2017-08-05",2,375.3510355,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,13,"2015-12-05","2015-12-21",1,7.158305452,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,9,"2013-09-13","2013-09-13",1,54.82014096,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
93,"ADULTS",15000,25000,12500,25000,16,"2018-11-11","2018-12-17",2,761.1089716,3,5,"2012-07-04","2019-06-23",2545,2606,0.463200934579439,0.536799065420561,0
94,"SENIORS",12500,10000,62500,250000,5,"2016-05-06","2016-09-30",6,305.2735815,3,1,"2012-11-26","2017-11-24",1824,2030.04166666667,0.831775700934579,0.168224299065421,1
94,"SENIORS",12500,10000,62500,250000,6,"2017-04-23","2017-11-24",5,191.121851,2,1,"2012-11-26","2017-11-24",1824,2030.04166666667,0.831775700934579,0.168224299065421,1
94,"SENIORS",12500,10000,62500,250000,4,"2012-06-30","2012-11-26",4,89.81258749,2,1,"2012-11-26","2017-11-24",1824,2030.04166666667,0.831775700934579,0.168224299065421,1
95,"SENIORS",30000,5000,62500,125000,1,"2012-06-30","2012-12-09",5,228.8565834,2,1,"2012-12-09","2015-12-13",1099,1318.04166666667,0.915011682242991,0.0849883177570094,1
95,"SENIORS",30000,5000,62500,125000,3,"2014-09-15","2014-12-14",5,294.0702716,4,1,"2012-12-09","2015-12-13",1099,1318.04166666667,0.915011682242991,0.0849883177570094,1
95,"SENIORS",30000,5000,62500,125000,2,"2013-07-17","2013-11-10",7,231.9027859,2,1,"2012-12-09","2015-12-13",1099,1318.04166666667,0.915011682242991,0.0849883177570094,1
95,"SENIORS",30000,5000,62500,125000,4,"2015-10-23","2015-12-13",5,90.58242647,2,1,"2012-12-09","2015-12-13",1099,1318.04166666667,0.915011682242991,0.0849883177570094,1
96,"SENIORS",20000,12500,25000,250000,58,"2018-01-11","2018-02-15",8,8413.412295,12,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,45,"2015-02-19","2015-04-20",3,131.872084,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,59,"2018-04-15","2018-05-13",4,56.99085047,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,31,"2012-07-19","2012-08-16",8,1304.439964,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,41,"2014-06-12","2014-07-08",10,2780.79423,16,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,52,"2016-08-24","2016-09-18",4,217.4176837,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,49,"2015-11-04","2016-01-17",2,1554.021229,8,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,57,"2017-08-15","2017-08-20",4,154.358868,6,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,39,"2014-03-25","2014-04-03",3,140.4766121,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,53,"2016-06-23","2016-10-08",5,17.47263957,8,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,40,"2014-03-24","2014-04-28",6,478.7489647,2,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,54,"2016-12-09","2017-01-18",2,82.0782344,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,55,"2017-01-03","2017-02-10",6,717.819306,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,43,"2014-10-10","2015-01-09",5,847.1626641,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,32,"2012-08-20","2012-09-09",4,126.2797444,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,33,"2012-11-27","2013-01-16",5,300.209335,2,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,44,"2015-02-01","2015-02-16",3,848.580827,10,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,36,"2013-07-24","2013-08-09",7,3525.795151,8,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,65,"2019-05-19","2019-07-06",5,1567.1835,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,64,"2019-01-01","2019-01-13",5,1584.425919,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,48,"2015-08-04","2015-10-04",3,468.0723872,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,35,"2013-05-03","2013-07-18",10,2109.282309,8,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,56,"2017-03-28","2017-05-20",5,494.5202576,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,46,"2015-04-13","2015-05-03",2,385.116493,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,34,"2013-01-25","2013-03-19",6,705.2130129,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,37,"2013-09-08","2013-09-15",4,30.49637446,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,38,"2014-02-16","2014-02-19",3,252.7370187,8,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,61,"2018-08-07","2018-09-09",4,101.7848878,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,47,"2015-05-27","2015-07-03",11,4966.511902,12,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,42,"2014-09-23","2014-11-15",5,360.0546307,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,50,"2016-03-11","2016-04-03",5,1543.975933,4,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,62,"2018-09-04","2018-09-18",2,41.20404926,1,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,51,"2016-03-03","2016-04-22",7,1467.891618,10,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,63,"2018-09-19","2018-11-04",2,186.3180874,2,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
96,"SENIORS",20000,12500,25000,250000,60,"2018-08-14","2018-08-18",3,179.5251476,2,1,"2012-08-16","2019-07-06",2515,2619,0.435163551401869,0.564836448598131,0
97,"SENIORS",17500,31250,62500,5e+05,28,"2012-12-23","2013-09-28",4,97.25275825,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,30,"2013-08-21","2014-08-21",9,1229.574115,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,29,"2013-04-30","2014-05-18",14,4797.900792,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,33,"2014-06-30","2015-08-22",5,125.8674225,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,31,"2013-10-26","2014-09-13",3,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,35,"2015-08-29","2015-11-28",5,1152.679626,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,41,"2016-10-20","2017-02-25",3,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,45,"2017-02-20","2017-11-24",8,1863.313628,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,55,"2018-12-13","2019-11-12",10,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,26,"2012-09-30","2013-08-24",13,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,44,"2017-06-10","2017-11-14",3,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,25,"2012-12-09","2013-04-19",7,173.845886,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,56,"2019-03-04","2019-11-29",6,2007.995004,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,34,"2015-08-05","2015-09-03",1,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,52,"2018-12-13","2019-05-03",15,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,40,"2016-09-05","2017-02-09",9,44.38662464,6,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,36,"2016-02-28","2016-08-17",2,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,39,"2015-12-03","2016-11-26",7,521.9598262,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,46,"2018-05-15","2018-09-14",8,1854.225067,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,32,"2015-02-19","2015-04-05",6,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,27,"2012-11-17","2013-09-13",1,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,42,"2016-09-21","2017-08-21",4,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,50,"2018-12-04","2018-12-08",2,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,53,"2018-12-13","2019-08-20",3,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,48,"2018-11-05","2018-11-16",1,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,54,"2018-12-13","2019-09-13",12,0,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,37,"2015-12-03","2016-08-26",7,1959.806418,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,47,"2018-09-12","2018-09-29",1,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,49,"2018-01-07","2018-11-24",7,1828.879499,6,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,51,"2018-05-15","2019-02-20",14,446.1935791,6,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,43,"2017-09-05","2017-09-07",3,0,2,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
97,"SENIORS",17500,31250,62500,5e+05,38,"2015-11-05","2016-09-09",4,0,4,1,"2013-04-19","2019-11-29",2415,2765.04166666667,0.20911214953271,0.79088785046729,0
98,"CORE",21500,28750,25000,250000,3,"2014-08-01","2015-06-05",7,2321.903668,4,6,"2012-05-30","2016-11-15",1630,1656.04166666667,0.889310747663551,0.110689252336449,1
98,"CORE",21500,28750,25000,250000,4,"2016-04-27","2016-07-11",4,799.3482022,4,6,"2012-05-30","2016-11-15",1630,1656.04166666667,0.889310747663551,0.110689252336449,1
98,"CORE",21500,28750,25000,250000,2,"2012-02-29","2012-05-30",9,82.61383686,8,6,"2012-05-30","2016-11-15",1630,1656.04166666667,0.889310747663551,0.110689252336449,1
98,"CORE",21500,28750,25000,250000,5,"2016-02-13","2016-11-15",8,4223.247466,6,6,"2012-05-30","2016-11-15",1630,1656.04166666667,0.889310747663551,0.110689252336449,1
99,"YOUNG ADULTS",15000,25000,25000,62500,1,"2012-02-29","2012-03-17",5,366.976551,2,3,"2012-03-17","2019-04-23",2593,2545,0.572721962616823,0.427278037383178,0
99,"YOUNG ADULTS",15000,25000,25000,62500,2,"2018-08-24","2019-04-23",6,546.7987899,6,3,"2012-03-17","2019-04-23",2593,2545,0.572721962616823,0.427278037383178,0
