"customer_id","income_1_avg","income_2_avg","networth_1_avg","networth_2_avg","hshold_lifestage_last","trip_seq_nb","bkng_dt","arvl_dt","nght_cnt","tot_amt","gst_cnt_sum","min_arvl_dt","max_arvl_dt","customer_lifetime"
1,27500,25000,62500,250000,"ADULTS","3",2012-09-30,2012-10-24,"7",940.5707769,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","4",2013-06-03,2013-10-25,"7",371.389112,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","7",2014-01-16,2014-10-25,"6",206.4315868,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","5",2014-02-19,2014-03-25,"3",999.5788007,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","6",2014-04-07,2014-05-21,"4",1137.393518,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","8",2014-11-04,2014-12-29,"4",1875.977175,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","10",2014-12-19,2015-10-28,"6",515.3150377,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","9",2014-12-22,2015-06-04,"6",5.618880332,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","11",2015-03-31,2015-12-28,"6",2161.400813,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","13",2015-10-26,2016-10-28,"5",328.9098195,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","14",2016-02-13,2016-11-18,"6",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","12",2016-04-24,2016-05-19,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","21",2016-08-13,2017-10-27,"8",22.96483194,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","16",2016-08-23,2017-01-13,"3",0,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","17",2016-08-23,2017-02-17,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","15",2016-09-23,2016-12-15,"7",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","19",2017-01-02,2017-05-18,"2",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","22",2017-03-24,2017-12-08,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","18",2017-03-31,2017-04-06,"3",0,"3",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","20",2017-05-22,2017-06-04,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","23",2017-05-22,2018-01-11,"4",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","24",2017-07-10,2018-02-16,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","27",2017-12-28,2018-08-31,"3",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","28",2018-01-28,2018-12-26,"8",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","25",2018-03-04,2018-04-05,"2",624.4862821,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","26",2018-03-13,2018-05-17,"3",1285.350261,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","29",2018-12-11,2019-02-07,"5",0,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","31",2019-01-04,2019-08-29,"4",1616.075634,"4",2012-10-24,2019-08-29,2500
1,27500,25000,62500,250000,"ADULTS","30",2019-03-03,2019-03-18,"4",528.9412668,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","3",2012-09-30,2012-10-24,"7",1722.923742,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","4",2013-06-03,2013-10-25,"7",232.2323656,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","7",2014-01-16,2014-10-25,"6",183.665685,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","5",2014-02-19,2014-03-25,"3",689.1699275,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","6",2014-04-07,2014-05-21,"4",250.4082713,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","8",2014-11-04,2014-12-29,"4",2130.12054,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","10",2014-12-19,2015-10-28,"6",126.091878,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","9",2014-12-22,2015-06-04,"6",254.5093647,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","11",2015-03-31,2015-12-28,"6",1093.90444,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","13",2015-10-26,2016-10-28,"5",213.6019641,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","14",2016-02-13,2016-11-18,"6",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","12",2016-04-24,2016-05-19,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","21",2016-08-13,2017-10-27,"8",265.0450174,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","17",2016-08-23,2017-02-17,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","16",2016-08-23,2017-01-13,"3",0,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","15",2016-09-23,2016-12-15,"7",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","19",2017-01-02,2017-05-18,"2",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","22",2017-03-24,2017-12-08,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","18",2017-03-31,2017-04-06,"3",0,"3",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","20",2017-05-22,2017-06-04,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","23",2017-05-22,2018-01-11,"4",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","24",2017-07-10,2018-02-16,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","27",2017-12-28,2018-08-31,"3",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","28",2018-01-28,2018-12-26,"8",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","25",2018-03-04,2018-04-05,"2",249.8770002,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","26",2018-03-13,2018-05-17,"3",607.1978286,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","29",2018-12-11,2019-02-07,"5",0,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","31",2019-01-04,2019-08-29,"4",517.6375178,"4",2012-10-24,2019-08-29,2500
2,27500,25000,62500,250000,"TEEN","30",2019-03-03,2019-03-18,"4",618.5209684,"4",2012-10-24,2019-08-29,2500
3,15000,31250,0.25,12500,"YOUNG ADULTS","1",2011-12-31,2011-12-31,"3",381.520402,"2",2011-12-31,2018-12-01,2527
3,15000,31250,0.25,12500,"YOUNG ADULTS","2",2018-02-05,2018-12-01,"3",142.0447645,"4",2011-12-31,2018-12-01,2527
4,25000,18750,25000,125000,"ADULTS","2",2011-12-31,2012-05-25,"6",178.9302412,"5",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","3",2014-08-30,2015-03-23,"3",321.7718338,"5",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","4",2015-06-11,2015-07-07,"3",0,"4",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","5",2015-07-26,2015-10-12,"8",0,"14",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","6",2015-08-22,2016-03-22,"7",0,"6",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","7",2016-11-20,2017-06-19,"8",0,"4",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","8",2018-01-30,2018-06-25,"9",0,"4",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","10",2018-08-18,2019-03-18,"7",0,"4",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","9",2018-09-27,2018-11-16,"4",639.5068341,"4",2012-05-25,2020-01-01,2777
4,25000,18750,25000,125000,"ADULTS","11",2019-06-01,2020-01-01,"5",0,"5",2012-05-25,2020-01-01,2777
5,37500,12500,25000,62500,"TEEN","1",2012-02-29,2013-01-11,"7",521.2356796,"2",2013-01-11,2018-03-14,1888
5,37500,12500,25000,62500,"TEEN","2",2018-01-03,2018-03-14,"3",155.9781445,"3",2013-01-11,2018-03-14,1888
6,0,0,0,0,"CORE","1",2012-02-29,2012-04-24,"5",1510.185241,"4",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","2",2013-05-02,2013-07-14,"7",7873.497943,"4",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","3",2015-03-10,2015-08-14,"7",3037.307603,"4",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","4",2015-05-10,2015-11-10,"7",0,"4",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","5",2016-04-06,2016-07-10,"3",0,"6",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","6",2017-04-28,2017-07-10,"2",0,"5",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","7",2017-08-13,2018-01-29,"7",0,"4",2012-04-24,2018-11-12,2393
6,0,0,0,0,"CORE","8",2017-12-15,2018-11-12,"7",0,"5",2012-04-24,2018-11-12,2393
7,18750,3750,62500,5e+05,"ADULTS","1",2012-09-30,2012-11-23,"7",374.8498545,"4",2012-11-23,2019-11-26,2559
7,18750,3750,62500,5e+05,"ADULTS","2",2015-08-16,2016-04-09,"8",203.9334293,"8",2012-11-23,2019-11-26,2559
7,18750,3750,62500,5e+05,"ADULTS","3",2019-01-13,2019-11-26,"6",157.7724231,"4",2012-11-23,2019-11-26,2559
8,20000,31250,25000,125000,"TWEEN","2",2012-09-30,2012-11-22,"2",166.0739905,"4",2012-11-22,2013-10-03,315
8,20000,31250,25000,125000,"TWEEN","3",2013-02-19,2013-03-14,"2",40.48830887,"4",2012-11-22,2013-10-03,315
8,20000,31250,25000,125000,"TWEEN","4",2013-09-09,2013-10-03,"2",67.13632234,"3",2012-11-22,2013-10-03,315
9,41375,18750,62500,462500,"TWEEN","3",2012-02-29,2012-12-06,"4",0,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","4",2013-05-11,2014-02-06,"4",0,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","5",2014-02-25,2014-10-16,"3",0,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","6",2015-06-21,2016-05-21,"4",0,"4",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","7",2015-11-27,2016-10-27,"3",0,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","8",2016-01-09,2016-12-09,"4",0,"5",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","10",2017-11-27,2018-06-15,"4",0,"7",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","9",2018-02-12,2018-05-11,"6",3434.249365,"6",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","11",2018-06-09,2018-11-15,"3",1404.756741,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","13",2019-02-17,2019-10-13,"4",852.5251207,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","15",2019-03-06,2020-06-12,"9",3975.64294,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","12",2019-04-10,2019-10-09,"1",0,"3",2012-12-06,2020-06-12,2745
9,41375,18750,62500,462500,"TWEEN","14",2019-04-14,2020-03-14,"2",0,"4",2012-12-06,2020-06-12,2745
10,15000,18750,25000,62500,"SENIORS","17",2012-02-29,2012-05-12,"7",303.5345441,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","18",2012-03-11,2012-05-31,"5",73.72416474,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","19",2012-03-28,2012-06-28,"5",462.2363567,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","25",2012-04-10,2013-01-01,"8",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","28",2012-04-16,2013-03-09,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","29",2012-04-17,2013-03-30,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","20",2012-04-29,2012-07-26,"5",172.8109912,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","24",2012-05-17,2012-10-27,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","21",2012-06-07,2012-08-10,"7",1577.860276,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","22",2012-06-20,2012-09-21,"7",259.909412,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","23",2012-07-29,2012-10-05,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","26",2012-09-06,2013-01-17,"8",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","27",2012-09-10,2013-01-31,"14",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","30",2012-09-18,2013-05-03,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","31",2013-08-17,2013-10-13,"3",0,"4",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","32",2013-11-10,2014-01-04,"2",0,"4",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","34",2015-01-20,2015-04-20,"4",219.7498307,"2",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","33",2015-03-06,2015-03-26,"1",0,"3",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","35",2015-07-18,2015-10-12,"2",0,"2",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","36",2015-11-19,2015-12-04,"7",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","37",2016-03-02,2016-05-18,"3",4713.356381,"2",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","40",2017-05-01,2017-10-13,"7",752.1625522,"2",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","38",2017-05-15,2017-05-29,"2",0,"8",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","39",2017-06-24,2017-07-13,"1",0,"3",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","41",2018-04-13,2018-04-29,"1",0,"1",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","42",2018-04-23,2018-05-13,"1",0,"3",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","46",2019-01-21,2019-05-26,"1",0,"4",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","45",2019-01-21,2019-05-19,"2",0,"4",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","44",2019-01-21,2019-05-11,"2",0,"4",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","47",2019-01-30,2019-06-02,"7",3330.905312,"2",2012-05-12,2019-06-02,2577
10,15000,18750,25000,62500,"SENIORS","43",2019-04-10,2019-05-05,"4",556.712731,"2",2012-05-12,2019-06-02,2577
11,27500,31250,25000,250000,"TWEEN","1",2012-02-29,2012-03-14,"8",637.3318103,"16",2012-03-14,2017-01-14,1767
11,27500,31250,25000,250000,"TWEEN","2",2013-08-07,2013-11-21,"7",37.70768543,"2",2012-03-14,2017-01-14,1767
11,27500,31250,25000,250000,"TWEEN","3",2016-07-09,2017-01-14,"6",791.5039232,"4",2012-03-14,2017-01-14,1767
12,20000,10000,12500,62500,"TWEEN","21",2012-09-30,2013-09-25,"3",211.095245,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","17",2012-10-29,2013-01-17,"3",391.8866303,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","18",2012-11-26,2013-02-10,"3",52.9125079,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","22",2012-12-20,2013-11-05,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","19",2013-01-03,2013-05-02,"3",24.93673189,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","20",2013-05-14,2013-06-13,"6",671.4871556,"5",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","23",2013-05-20,2014-02-11,"6",0,"6",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","26",2013-09-25,2014-09-24,"5",55.90631555,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","27",2013-12-04,2014-11-04,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","24",2014-04-24,2014-04-27,"4",0,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","25",2014-05-08,2014-08-05,"6",0,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","28",2014-06-14,2015-01-14,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","30",2014-08-12,2015-04-26,"3",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","33",2014-09-28,2015-09-23,"8",593.2640098,"5",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","31",2014-11-30,2015-06-23,"6",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","29",2015-02-10,2015-02-23,"1",0,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","35",2015-03-24,2015-12-10,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","32",2015-07-21,2015-07-27,"2",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","36",2015-09-23,2016-01-27,"7",94.5737885,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","42",2015-09-28,2016-09-20,"8",118.2325831,"10",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","34",2015-10-05,2015-11-15,"3",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","39",2015-10-27,2016-04-24,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","37",2015-12-02,2016-02-23,"1",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","38",2016-01-05,2016-02-27,"4",284.7932149,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","40",2016-03-24,2016-05-17,"2",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","43",2016-04-21,2016-10-31,"3",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","41",2016-05-04,2016-08-22,"9",1047.42411,"8",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","44",2016-07-19,2017-01-15,"4",0,"7",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","46",2016-11-27,2017-02-22,"5",427.9246014,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","45",2016-12-06,2017-02-03,"2",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","48",2016-12-27,2017-04-29,"4",30.95378078,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","53",2017-02-02,2017-12-10,"4",72.21077419,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","47",2017-02-08,2017-03-11,"3",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","55",2017-03-26,2018-01-29,"3",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","51",2017-04-23,2017-09-25,"7",558.7678823,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","49",2017-05-21,2017-06-20,"4",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","50",2017-06-26,2017-08-07,"3",133.5868019,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","57",2017-07-10,2018-03-11,"3",0,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","54",2017-07-10,2018-01-07,"8",487.6902248,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","52",2017-08-21,2017-10-27,"2",605.6959056,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","56",2017-10-15,2018-02-23,"4",956.7910645,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","59",2018-01-18,2018-04-22,"4",208.3898019,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","60",2018-01-27,2018-05-06,"4",0,"5",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","67",2018-02-14,2019-01-13,"3",0,"5",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","58",2018-03-20,2018-04-16,"2",8.933452642,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","68",2018-03-26,2019-02-04,"2",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","61",2018-04-29,2018-06-04,"3",359.7963742,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","62",2018-05-22,2018-08-12,"3",295.934434,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","69",2018-07-19,2019-03-17,"3",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","63",2018-09-05,2018-09-24,"3",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","64",2018-09-28,2018-11-06,"5",1155.173969,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","65",2018-10-02,2018-12-02,"3",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","66",2018-12-30,2019-01-01,"3",340.6229914,"3",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","74",2019-01-22,2019-12-16,"2",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","70",2019-01-28,2019-04-28,"3",207.4996927,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","75",2019-02-13,2020-01-11,"3",0,"4",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","73",2019-03-02,2019-09-25,"6",1.819207881,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","72",2019-03-10,2019-06-22,"4",1790.406562,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","76",2019-03-15,2020-02-08,"3",0,"2",2013-01-17,2020-02-08,2578
12,20000,10000,12500,62500,"TWEEN","71",2019-05-28,2019-06-11,"1",0,"2",2013-01-17,2020-02-08,2578
13,7083.333333,13541.66667,4166.875,2083.375,"ADULTS","2",2012-02-29,2012-09-21,"7",345.7641411,"2",2012-09-21,2017-05-11,1693
13,7083.333333,13541.66667,4166.875,2083.375,"ADULTS","3",2015-09-17,2015-12-22,"3",173.9860148,"3",2012-09-21,2017-05-11,1693
13,7083.333333,13541.66667,4166.875,2083.375,"ADULTS","4",2017-05-10,2017-05-11,"1",57.33393983,"2",2012-09-21,2017-05-11,1693
14,17500,12500,25000,12500,"YOUNG ADULTS","2",2012-09-30,2012-10-24,"3",184.6461015,"4",2012-10-24,2018-10-10,2177
14,17500,12500,25000,12500,"YOUNG ADULTS","3",2013-06-02,2013-10-02,"3",2143.760825,"4",2012-10-24,2018-10-10,2177
14,17500,12500,25000,12500,"YOUNG ADULTS","4",2015-01-28,2015-04-15,"3",203.5050321,"4",2012-10-24,2018-10-10,2177
14,17500,12500,25000,12500,"YOUNG ADULTS","5",2018-09-12,2018-10-10,"3",1418.042512,"5",2012-10-24,2018-10-10,2177
15,37500,31250,62500,5e+05,"TWEEN","7",2013-02-20,2014-03-20,"6",2874.930934,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","9",2013-02-20,2015-01-30,"8",3999.011458,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","6",2013-04-10,2013-09-27,"5",0,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","8",2013-12-05,2014-07-04,"8",0,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","10",2015-02-02,2016-03-25,"6",2951.612125,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","11",2015-05-25,2016-07-24,"7",955.7110694,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","14",2016-07-24,2017-07-27,"10",9009.296268,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","12",2016-12-05,2017-03-26,"5",0,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","15",2017-02-17,2017-10-20,"7",7494.29259,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","18",2017-02-21,2018-07-28,"11",1790.395152,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","13",2017-05-30,2017-06-29,"5",0,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","16",2017-09-19,2018-03-25,"5",0,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","17",2017-10-23,2018-05-24,"8",2505.088384,"8",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","19",2017-11-19,2018-11-14,"9",6091.27152,"10",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","20",2018-09-21,2019-03-19,"1",0,"4",2013-09-27,2020-07-17,2485
15,37500,31250,62500,5e+05,"TWEEN","22",2018-11-21,2020-07-17,"7",7421.790148,"4",2013-09-27,2020-07-17,2485
